nursery_id,item_code,common_name,scientific_name,description,container_size,container_type,quantity_available,wholesale_price,retail_price,location_code,category,plant_type,flower_color,published_height,published_spread,picture_1_url,sun_requirements,water_requirements,hardiness_zone,native_status,availability_date,notes
CHERRYLAKE,LAGFATKSC030,Tuskegee STD (Dark Pink),Lagerstroemia indica x fauriei 'Tuskegee' STD,"9' X 3' X 2"" / good branching structure, bowed trunk",30,Gallon,152,150.0,,FA,Tree,Tree,,9',3',https://cherrylake.com/images/web_photos/lagfatksc030_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,LAGFATKSC045,Tuskegee STD (Dark Pink),Lagerstroemia indica x fauriei 'Tuskegee' STD,"12' X 5' X 2.5"" / Full canopy",45,Gallon,278,265.0,,FA,Tree,Tree,,12',5',https://cherrylake.com/images/web_photos/lagfatksc045_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,LAGFATKSC045,Tuskegee STD (Dark Pink),Lagerstroemia indica x fauriei 'Tuskegee' STD,"13' X 5' X 3"" / full canopy, small-minimum trunk scars",45,Gallon,24,265.0,,FP,Tree,Tree,,13',5',https://cherrylake.com/images/web_photos/lagfatksc045_p_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,LAGFATKSC100,Tuskegee STD (Dark Pink),Lagerstroemia indica x fauriei 'Tuskegee' STD,"14' X 6' X 3.75"" / Consistent heights",100,Gallon,71,425.0,,FA,Tree,Tree,,14',6',https://cherrylake.com/images/web_photos/lagfatksc100_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,LAGFATKSC100,Tuskegee STD (Dark Pink),Lagerstroemia indica x fauriei 'Tuskegee' STD,"17' X 6' X 4"" / Medium/Large Scars, Inconsistent height &caliper",100,Gallon,4,270.75,,FD,Tree,Tree,,17',6',https://cherrylake.com/images/web_photos/lagfatksc100_d_1.jpg,Variable,Medium,,Unknown,,Availability: Limited Qty
CHERRYLAKE,LIGJA00MBB06,Japanese Privet MT,,"0' X 0' X 0"" /","06""",Ball & Burlap,34,150.0,,FA,Ligustrum,Tree,,6',6',https://cherrylake.com/images/web_photos/ligja00mbb06_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,LIGJA00MBB08,Japanese Privet MT,Ligustrum japonicum MT,"7.5' X 4' X 0"" /","08""",Ball & Burlap,60,258.0,,FA,Ligustrum,Tree,,7',7',https://cherrylake.com/images/web_photos/ligja00mbb08_a_1.jpg,Variable,Medium,,Non-native,,Origin: East Asia
CHERRYLAKE,LIGJA00MBB10,Japanese Privet MT,Ligustrum japonicum MT,"0' X 0' X 0"" /","10""",Ball & Burlap,0,503.0,,FPPFA,Ligustrum,Tree,,10',8',https://cherrylake.com/images/web_photos/ligja00mbb10_a_1.jpg,Variable,Medium,,Non-native,,"Availability: Dec-25, Origin: East Asia"
CHERRYLAKE,LIGJA00MBB12,Japanese Privet MT,,"0' X 0' X 0"" / *NON-CORE* /","12""",Ball & Burlap,0,726.0,,FPPFA,Ligustrum,Tree,,12',12',https://cherrylake.com/images/web_photos/ligja00mbb12_a_1.jpg,Variable,Medium,,Unknown,,Availability: Nov-25
CHERRYLAKE,LIGJA00MC015,Japanese Privet MT,Ligustrum japonicum MT,"4' X 4' X 1"" / Good branching full alll around.",15,Gallon,114,45.0,,FA,Ligustrum Multi-Trunk,Tree,,4',4',https://cherrylake.com/images/web_photos/ligja00mc015_a_1.jpg,Variable,Medium,,Non-native,,Origin: East Asia
CHERRYLAKE,LIGJA00MC030,Japanese Privet MT,Ligustrum japonicum MT,"5.5' X 4' X 1.5"" / Good branching structure, full all around.",30,Gallon,206,95.0,,FA,Ligustrum Multi-Trunk,Tree,,5.5',4',https://cherrylake.com/images/web_photos/ligja00mc030_a_1.jpg,Variable,Medium,,Non-native,,Origin: East Asia
CHERRYLAKE,LIGJA00MC045,Japanese Privet MT,,"7' X 7' X 0"" /",45,Gallon,28,245.0,,FA,Ligustrum Multi-Trunk,Tree,,7',7',https://cherrylake.com/images/web_photos/ligja00mc045_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,LIGJA00MX003,Japanese Privet Ligustrum MT,Ligustrum japonicum MT,"20"" X 24"" X 0"" /",3,Gallon,900,4.32,,FA,Shrub,Shrub,,"20""","24""",https://cherrylake.com/images/web_photos/ligja00mx003_a_1.jpg,Variable,Medium,,Non-native,,Origin: East Asia
CHERRYLAKE,LIGJA00MX007,Japanese Privet Ligustrum MT,Ligustrum japonicum MT,"30"" X 30"" X 0"" /",7,Gallon,916,20.25,,FA,Shrub,Shrub,,"30""","30""",https://cherrylake.com/images/web_photos/ligja00mx007_a_1.jpg,Variable,Medium,,Non-native,,Origin: East Asia
CHERRYLAKE,LIGJA00MX007,Japanese Privet Ligustrum MT,Ligustrum japonicum MT,"34"" X 28"" X 0"" /",7,Gallon,144,17.5,,FP,Shrub,Shrub,,"34""","28""",https://cherrylake.com/images/web_photos/ligja00mx007_p_1.jpg,Variable,Medium,,Non-native,,Origin: East Asia
CHERRYLAKE,LIGJA00MX007,Japanese Privet Ligustrum MT,Ligustrum japonicum MT,"42"" X 30"" X 0"" /",7,Gallon,220,14.05,,FD,Shrub,Shrub,,"42""","30""",https://cherrylake.com/images/web_photos/ligja00mx007_d_1.jpg,Variable,Medium,,Non-native,,Origin: East Asia
CHERRYLAKE,LIGJAJFMX003,Japanese Privet 'Jack Frost',Ligustrum japonicum 'Jack Frost',"12"" X 12"" X 0"" /",3,Gallon,0,4.5,,FA,Shrub,Shrub,,"12""","12""",https://cherrylake.com/images/web_photos/ligjajfmx003_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,LIGJAJFMX003,Japanese Privet 'Jack Frost',Ligustrum japonicum 'Jack Frost',"18"" X 20"" X 0"" /",3,Gallon,0,3.0,,FP,Shrub,Shrub,,"18""","20""",https://cherrylake.com/images/web_photos/ligjajfmx003_p_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,LIQST00TBB14,Sweetgum CT,Liquidambar styraciflua,"12' X 5' X 3"" /",1,Gallon,19,0.0,,FA,Tree,Tree,,,,https://cherrylake.com/images/web_photos/liqst00tbb14_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,LIRMUEMFX001,Liriope Emerald Goddess,,"18"" X 15"" X 0"" /",1,Gallon,548,2.27,,FA,Groundcover,Shrub,,"18""","15""",https://cherrylake.com/images/web_photos/lirmuemfx001_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,LIRMUSBFBB00,Liriope 'Super Blue',,,1,Gallon,156,0.23,,FA,Shrub,Shrub,,,,https://cherrylake.com/images/web_photos/lirmusbfbb00_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,LIRMUSBFX001,Liriope 'Super Blue',Liriope muscari 'Super Blue',"8"" X 5"" X 0"" /",1,Gallon,0,2.59,,FA,Groundcover,Shrub,,"8""","5""",https://cherrylake.com/images/web_photos/lirmusbfx001_a_1.jpg,Variable,Medium,,Non-native,,Origin: East Asia
CHERRYLAKE,LORCRPLFX003,Loropetalum 'Plum',Loropetalum chinense rubrum 'Plum' FTG,"12"" X 12"" X 0"" /",3,Gallon,177,6.5,,FA,Shrub,Shrub,,"12""","12""",https://cherrylake.com/images/web_photos/lorcrplfx003_a_1.jpg,Variable,Medium,,Non-native,,"Origin: China, Japan, and the Himalayas"
CHERRYLAKE,MAGGRBBFC015,Bracken Brown Beauty,Magnolia grandiflora 'Bracken Brown Beauty',"6.5' X 2.5' X 1.5"" / Consistent branching, straight trunks.",15,Gallon,543,60.0,,FA,Tree,Tree,,6.5',2.5',https://cherrylake.com/images/web_photos/maggrbbfc015_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,MAGGRBBFC030,Bracken Brown Beauty,Magnolia grandiflora 'Bracken Brown Beauty',"9' X 3' X 2"" / Full consistent branching.",30,Gallon,396,153.0,,FA,Tree,Tree,,9',3',https://cherrylake.com/images/web_photos/maggrbbfc030_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,MAGGRBBFC030,Bracken Brown Beauty,Magnolia grandiflora 'Bracken Brown Beauty',"8.5' X 3' X 2"" / Not consistent in height and spread.",30,Gallon,7,97.5,,FD,Tree,Tree,,8.5',3',https://cherrylake.com/images/web_photos/maggrbbfc030_d_1.jpg,Variable,Medium,,Native,,Availability: Limited Qty
CHERRYLAKE,MAGGRBBFC065,Bracken Brown Beauty,Magnolia grandiflora 'Bracken Brown Beauty',"10' X 5' X 3"" / small voids, consistent height",65,Gallon,195,340.0,,FA,Tree,Tree,,10',5',https://cherrylake.com/images/web_photos/maggrbbfc065_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,MAGGRBBFC100,Bracken Brown Beauty,Magnolia grandiflora 'Bracken Brown Beauty',"12' X 6' X 4"" / Small voids, good branching structure",100,Gallon,358,500.0,,FA,Tree,Tree,,12',6',https://cherrylake.com/images/web_photos/maggrbbfc100_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,MAGGRBBFC200,Bracken Brown Beauty,Magnolia grandiflora 'Bracken Brown Beauty',"12.5' X 4' X 4"" / good branching structure, small voids",200,Gallon,0,650.0,,FA,Tree,Tree,,14',7',https://cherrylake.com/images/web_photos/maggrbbfc200_a_1.jpg,Variable,Medium,,Native,,Availability: Dec-25
CHERRYLAKE,MAGGRBBFC200,Bracken Brown Beauty,Magnolia grandiflora 'Bracken Brown Beauty',"10' X 6' X 4"" /",200,Gallon,1,414.75,,FD,Tree,Tree,,10',6',https://cherrylake.com/images/web_photos/maggrbbfc200_d_1.jpg,Variable,Medium,,Native,,Availability: Limited Qty
CHERRYLAKE,MAGGRBLFC030,Blanchard,Magnolia grandiflora 'Blanchard',"10' X 3.5' X 1.5"" / Small voids",30,Gallon,10,155.0,,FA,Tree,Tree,,10',3.5',https://cherrylake.com/images/web_photos/maggrblfc030_a_1.jpg,Variable,Medium,,Native,,Availability: Limited Qty
CHERRYLAKE,MAGGRBLFC045,Blanchard,Magnolia grandiflora 'Little Gem',"13' X 4' X 2.75"" / a bit thin in one sides",1,Gallon,1,235.0,,FD,Tree,Tree,,13',4',https://cherrylake.com/images/web_photos/maggrblfc045_d_1.jpg,Variable,Medium,,Native,,Availability: Limited Qty
CHERRYLAKE,MAGGRLGFC015,Little Gem,Magnolia grandiflora 'Little Gem',"4' X 2' X 1.5"" / Good structure, even branching.",15,Gallon,0,55.0,,FA,Tree,Tree,,4',2',https://cherrylake.com/images/web_photos/maggrlgfc015_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,MAGGRLGFC030,Little Gem,Magnolia grandiflora 'Little Gem',"7.5' X 3' X 1.75"" / Straight trunk most consistent branching.",30,Gallon,0,135.0,,FA,Tree,Tree,,7.5',3',https://cherrylake.com/images/web_photos/maggrlgfc030_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,MAGGRLGFC030,Little Gem,Magnolia grandiflora 'Little Gem',"8' X 0' X 1.25"" / Full consistent branching full body.",30,Gallon,155,135.0,,FP,Tree,Tree,,8',0',https://cherrylake.com/images/web_photos/maggrlgfc030_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,MAGGRLGFC045,Little Gem,Magnolia grandiflora 'Little Gem',"8' X 4' X 2"" / Small/ minimum voids.",45,Gallon,170,340.0,,FA,Tree,Tree,,8',4',https://cherrylake.com/images/web_photos/maggrlgfc045_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,MAGGRLGFC045,Little Gem,Magnolia grandiflora 'Little Gem',"6.5' X 4' X 2.5"" / Inconsistent height, small-medium voids",45,Gallon,8,216.75,,FD,Tree,Tree,,6.5',4',https://cherrylake.com/images/web_photos/maggrlgfc045_d_1.jpg,Variable,Medium,,Native,,Availability: Limited Qty
CHERRYLAKE,MAGGRMCFC003,Miss Chloé®,Magnolia grandiflora 'Miss Chloé®',,3,Gallon,0,0.0,,FA,Magnolia Full To Ground,Tree,,,,https://cherrylake.com/images/web_photos/maggrmcfc003_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,MAGGRMCFC030,Miss Chloé®,"
Magnolia grandiflora 'Miss Chloé®'","10' X 3.5' X 2"" / Full canopy",30,Gallon,0,135.0,,FA,Tree,Tree,,10',3.5',https://cherrylake.com/images/web_photos/maggrmcfc030_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,MAGGRMCFC030,Miss Chloé®,"
Magnolia grandiflora 'Miss Chloé®'","9' X 3' X 2"" / Good branching and spread.",30,Gallon,154,95.0,,FP,Tree,Tree,,9',3',https://cherrylake.com/images/web_photos/maggrmcfc030_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,MAGGRMCFC030,Miss Chloé®,"
Magnolia grandiflora 'Miss Chloé®'","8' X 3' X 1.75"" / thin at the top and bottom",30,Gallon,15,86.25,,FD,Tree,Tree,,8',3',https://cherrylake.com/images/web_photos/maggrmcfc030_d_1.jpg,Variable,Medium,,Native,,Availability: Limited Qty
CHERRYLAKE,MAGGRMCFC065,Miss Chloé®,Magnolia grandiflora 'Miss Chloé®',"10' X 5' X 3"" / good branching structure, medium-large voids",65,Gallon,968,324.0,,FA,Tree,Tree,,10',5',https://cherrylake.com/images/web_photos/maggrmcfc065_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,MAGGRMCFC065,Miss Chloé®,Magnolia grandiflora 'Miss Chloé®',"10' X 5' X 3"" / Good branching structure",65,Gallon,171,235.0,,FP,Tree,Tree,,10',5',https://cherrylake.com/images/web_photos/maggrmcfc065_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,MAGGRMCFC100,Miss Chloé®,Magnolia grandiflora 'Miss Chloé®',"12' X 6' X 4"" / Consistent height, small-medium voids",100,Gallon,284,530.0,,FA,Tree,Tree,,12',6',https://cherrylake.com/images/web_photos/maggrmcfc100_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,MAGGRMCFC200,Miss Chloé®,Magnolia grandiflora 'Miss Chloé®',"14' X 7' X 5"" / good branching structure,small-medium voids",200,Gallon,116,745.0,,FA,Tree,Tree,,14',7',https://cherrylake.com/images/web_photos/maggrmcfc200_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,MAGGRMCFC670,Miss Chloé®,Magnolia grandiflora 'Miss Chloé®',"20' X 10' X 7"" / Full canopy",670,Gallon,8,0.0,,FA,Tree,Tree,,20',10',https://cherrylake.com/images/web_photos/maggrmcfc670_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,MUHCAMGFX001,Muhly Grass Pink,Muhlenbergia capillaris,"12"" X 14"" X 0"" /",1,Gallon,0,2.5,,FA,Ornamental Grass,Shrub,,"12""","14""",https://cherrylake.com/images/web_photos/muhcamgfx001_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,MUHCAMGFX003,Muhly Grass Pink,Muhlenbergia capillaris,"16"" X 16"" X 0"" /",3,Gallon,0,4.47,,FA,Ornamental Grass,Shrub,,"16""","16""",https://cherrylake.com/images/web_photos/muhcamgfx003_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,MYRCE00MBB08,Wax Myrtle,Myrica cerifera,"0' X 0' X 0"" / *NON-CORE* /","08""",Ball & Burlap,5,250.0,,FPPFA,WAX MYRTLE MULTI-TRUNK,Tree,,8',6',https://cherrylake.com/images/web_photos/myrce00mbb08_a_1.jpg,Variable,Medium,,Native,,Availability: Limited Qty.
CHERRYLAKE,MYRCE00MC015,Wax Myrtle MT,Myrica cerifera,"5' X 2.5' X 0"" / Not all consistent in height or spread. Yellowish color.",15,Gallon,9,43.5,,FD,Wax Myrtle,Tree,,5',2.5',https://cherrylake.com/images/web_photos/myrce00mc015_d_1.jpg,Variable,Medium,,Native,,Availability: Limited Qty
CHERRYLAKE,MYRCE00MC030,Wax Myrtle MT,Myrica cerifera,"6' X 5' X 1.5"" / Consistent and fullness.",30,Gallon,39,161.0,,FA,Wax Myrtle,Tree,,6',5',https://cherrylake.com/images/web_photos/myrce00mc030_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,MYRCE00MC045,Wax Myrtle MT,Myrica cerifera,"8' X 4' X 0"" / Small voids",1,Gallon,16,225.0,,FA,Tree,Tree,,8',4',https://cherrylake.com/images/web_photos/myrce00mc045_a_1.jpg,Variable,Medium,,Native,,Availability: Limited Qty
CHERRYLAKE,MYRCE00MX003,Wax Myrtle,Myrica cerifera,"12"" X 12"" X 0"" /",3,Gallon,0,6.04,,FA,Shrub,Shrub,,"12""","12""",https://cherrylake.com/images/web_photos/myrce00mx003_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,MYRCE00MX007,Wax Myrtle,Myrica cerifera,"36"" X 24"" X 0"" /",7,Gallon,96,24.0,,FA,Shrub,Shrub,,"36""","24""",https://cherrylake.com/images/web_photos/myrce00mx007_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,MYRCEDDMX003,Wax Myrtle 'Don's Dwarf' MT,Myrica cerifera 'Don's Dwarf',"24"" X 18"" X 0"" / *NON-CORE* /",3,Gallon,265,12.07,,FA,Shrub,Shrub,,"24""","18""",https://cherrylake.com/images/web_photos/myrceddmx003_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,MYRFR00FC030,Simpson's Stopper FTG,,"6' X 4' X 0"" /",30,Gallon,32,120.0,,FA,SIMPSON'S STOPPER,Tree,,6',4',https://cherrylake.com/images/web_photos/myrfr00fc030_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,NEROLCAFX003,Oleander 'Calypso',Nerium oleander 'Calypso' FTG,"12"" X 8"" X 0"" /",3,Gallon,353,4.85,,FD,Shrub,Shrub,,"12""","8""",https://cherrylake.com/images/web_photos/nerolcafx003_d_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,NEROLCAFX007,Oleander 'Calypso',Nerium oleander 'Calypso' FTG,"18"" X 18"" X 0"" /",7,Gallon,33,21.0,,FA,Shrub,Shrub,,"18""","18""",https://cherrylake.com/images/web_photos/nerolcafx007_a_1.jpg,Variable,Medium,,Unknown,,Availability: Limited Qty
CHERRYLAKE,OPHINAGFX001,Aztec Grass,Ophiopogon intermedius 'Aztec Grass',"12"" X 12"" X 0"" / *NON-CORE* /",1,Gallon,700,2.25,,FA,Wildflower,Shrub,,"12""","12""",https://cherrylake.com/images/web_photos/ophinagfx001_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,OPHJADWFX001,Mondo Grass 'Dwarf',,"3"" X 4"" X 0"" /",1,Gallon,595,2.42,,FA,GROUNDCOVER & VINE,Shrub,,"3""","4""",https://cherrylake.com/images/web_photos/ophjadwfx001_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,OSMFR00FX007,Tea Olive,Osmanthus fragrans FTG,"18"" X 18"" X 0"" /",7,Gallon,90,25.0,,FA,Shrub,Shrub,,"18""","18""",https://cherrylake.com/images/web_photos/osmfr00fx007_a_1.jpg,Variable,Medium,,Non-native,,Origin: Asia
CHERRYLAKE,PENSEWHFX003,Fountain Grass 'White',,"16"" X 16"" X 0"" /",3,Gallon,229,4.95,,FA,Ornamental Grass,Shrub,,"16""","16""",https://cherrylake.com/images/web_photos/pensewhfx003_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,PHODAME1BB06,Phoenix dactylifera 'Medjool',,"0' X 0' X 0"" /",1,Gallon,2,600.0,,FA,Palm,Tree,,,,https://cherrylake.com/images/web_photos/phodame1bb06_a_1.jpg,Variable,Medium,,Unknown,,Availability: Limited Qty.
CHERRYLAKE,PHODAME1BB12,Phoenix Dactylifera 'Medjool',Phoenix dactylifera,"12' X 0' X 0"" /","12""",Ball & Burlap,8,0.0,,FA,Palm,Tree,,12' CT,,https://cherrylake.com/images/web_photos/phodame1bb12_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,PHODAME1BB12,Phoenix Dactylifera 'Medjool',Phoenix dactylifera,"12' X 0' X 0"" / Units per truck 9 
Min order qty 5","12""",Ball & Burlap,0,0.0,,CSP,Palm,Tree,,12' CT,,https://cherrylake.com/images/web_photos/phodame1bb12_p_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,PHODAME1BB14,Phoenix Dactylifera 'Medjool',Phoenix dactylifera,"14' X 0' X 0"" /","14""",Ball & Burlap,5,0.0,,FA,Palm,Tree,,14' CT,,https://cherrylake.com/images/web_photos/phodame1bb14_a_1.jpg,Variable,Medium,,Unknown,,Availability: Limited Qty.
CHERRYLAKE,PHODAME1BB14,Phoenix Dactylifera 'Medjool',Phoenix dactylifera,"14' X 0' X 0"" / Units per truck 9 
Min order qty 5","14""",Ball & Burlap,0,0.0,,CSP,Palm,Tree,,14' CT,,https://cherrylake.com/images/web_photos/phodame1bb14_p_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,PHODAME1BB16,Phoenix Dactylifera 'Medjool',Phoenix dactylifera,"16' X 0' X 0"" /","16""",Ball & Burlap,3,0.0,,FA,Palm,Tree,,16' CT,,https://cherrylake.com/images/web_photos/phodame1bb16_a_1.jpg,Variable,Medium,,Unknown,,Availability: Limited Qty.
CHERRYLAKE,PHODAME1BB16,Phoenix Dactylifera 'Medjool',Phoenix dactylifera,"16' X 0' X 0"" / Units per truck 9 Min order qty 5","16""",Ball & Burlap,0,0.0,,CSP,Palm,Tree,,16' CT,,https://cherrylake.com/images/web_photos/phodame1bb16_p_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,PHODAME1BB18,Phoenix Dactylifera 'Medjool',Phoenix dactylifera,"18' X 0' X 0"" /","18""",Ball & Burlap,8,0.0,,FA,Palm,Tree,,18' CT,,https://cherrylake.com/images/web_photos/phodame1bb18_a_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,PHODAME1BB18,Phoenix Dactylifera 'Medjool',Phoenix dactylifera,"18' X 0' X 0"" / Units per truck 6 
Min order qty 3","18""",Ball & Burlap,0,0.0,,CSP,Palm,Tree,,18' CT,,https://cherrylake.com/images/web_photos/phodame1bb18_p_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,PHODAME1BB20,Phoenix Dactylifera 'Medjool',Phoenix dactylifera,"20' X 0' X 0"" / Units per truck 6 
Min order qty 3","20""",Ball & Burlap,0,0.0,,CSP,Palm,Tree,,20',,https://cherrylake.com/images/web_photos/phodame1bb20_p_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,PHODAME1BB22,Phoenix Dactylifera 'Medjool',Phoenix dactylifera,"22' X 0' X 0"" / Units per truck 6 Min order qty 3","22""",Ball & Burlap,0,0.0,,CSP,Palm,Tree,,22',,https://cherrylake.com/images/web_photos/phodame1bb22_p_1.jpg,Variable,Medium,,Unknown,,
CHERRYLAKE,PINEL00TBB10,Slash Pine,Pinus elliottii,"10' X 0' X 3"" /","10""",Ball & Burlap,80,200.0,,FA,Tree,Tree,,10',4',https://cherrylake.com/images/web_photos/pinel00tbb10_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,PINEL00TBB12,Slash Pine,Pinus elliottii,"12' X 5' X 2.5"" / Consistent height","12""",Ball & Burlap,30,245.0,,FA,Tree,Tree,,12',4 - 5',https://cherrylake.com/images/web_photos/pinel00tbb12_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,PINEL00TBB12,Slash Pine,Pinus elliottii,"10' X 3' X 2"" / Units per truck 70 Min order qty 18","12""",Ball & Burlap,0,212.0,,CSP,Tree,Tree,,12',4 - 5',https://cherrylake.com/images/web_photos/pinel00tbb12_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,PINEL00TBB14,Slash Pine,Pinus elliottii,"12' X 4' X 3.75"" /","14""",Ball & Burlap,68,275.0,,FA,Tree,Tree,,14',4 - 6',https://cherrylake.com/images/web_photos/pinel00tbb14_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,PINEL00TBB14,Slash Pine,Pinus elliottii,"14' X 4' X 3"" / Units per truck 70 Min order qty 18","14""",Ball & Burlap,0,236.0,,CSP,Tree,Tree,,14',4 - 6',https://cherrylake.com/images/web_photos/pinel00tbb14_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,PINEL00TBB16,Slash Pine,Pinus elliottii,"16' X 4' X 4"" / Consistent height","16""",Ball & Burlap,69,300.0,,FA,Tree,Tree,,16',4 - 6',https://cherrylake.com/images/web_photos/pinel00tbb16_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,PINEL00TBB16,Slash Pine,Pinus elliottii,"16' X 4' X 4"" / Units per truck 60 
Min order qty 30","16""",Ball & Burlap,0,265.0,,CSP,Tree,Tree,,16',4 - 6',https://cherrylake.com/images/web_photos/pinel00tbb16_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,PINEL00TBB20,Slash Pine,Pinus elliottii,,"20""",Ball & Burlap,1,0.0,,FA,Tree,Tree,,,,https://cherrylake.com/images/web_photos/pinel00tbb20_a_1.jpg,Variable,Medium,,Native,,Availability: Limited Qty.
CHERRYLAKE,PINEL00TBB20,Slash Pine,Pinus elliottii,"18' X 6' X 5"" / Units per truck 40 
Min order qty 30","20""",Ball & Burlap,0,324.0,,CSP,Tree,Tree,,,,https://cherrylake.com/images/web_photos/pinel00tbb20_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,PINEL00TBB28,Slash Pine,Pinus elliottii,"25' X 10' X 5.5"" / Units per truck 25 Min order qty 15","28""",Ball & Burlap,0,529.0,,CSP,Tree,Tree,,,,https://cherrylake.com/images/web_photos/pinel00tbb28_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,PINEL00TC015,Slash Pine,Pinus elliottii,"10' X 1.5' X 1.5"" / Good consistent branching.",15,Gallon,164,66.2,,FA,Tree,Tree,,10',1.5',https://cherrylake.com/images/web_photos/pinel00tc015_a_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,PINEL00TC015,Slash Pine,Pinus elliottii,"5' X 3' X 1.25"" / Units per truck 300 Min order qty 150",15,Gallon,0,59.0,,CSP,Tree,Tree,,5',3',https://cherrylake.com/images/web_photos/pinel00tc015_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,PINEL00TC030,Slash Pine,Pinus elliottii,"8' X 3' X 1.5"" / Straight trunk",30,Gallon,12,158.0,,FA,Tree,Tree,,8',3',https://cherrylake.com/images/web_photos/pinel00tc030_a_1.jpg,Variable,Medium,,Native,,Availability: Limited Qty
CHERRYLAKE,PINEL00TC030,Slash Pine,Pinus elliottii,,30,Gallon,0,158.0,,CSP,Tree,Tree,,,,https://cherrylake.com/images/web_photos/pinel00tc030_p_1.jpg,Variable,Medium,,Native,,
CHERRYLAKE,PINELDETBB12,Densa Pine (RPG),Pinus elliottii 'Densa',"10.5' X 4.5' X 4.5"" / *NON-CORE* /","12""",Ball & Burlap,4,330.0,,FA,Tree,Tree,,10'-11' OA,4',https://cherrylake.com/images/web_photos/pineldetbb12_a_1.jpg,Variable,Medium,,Native,,Availability: Limited Qty.
CHERRYLAKE,PINPA00TC030,Longleaf Pine,Pinus palustris,"7' X 3' X 2"" /",30,Gallon,1,100.0,,FA,Tree,Tree,,7',3',https://cherrylake.com/images/web_photos/pinpa00tc030_a_1.jpg,Variable,Medium,,Native,,Availability: Limited Qty
CHERRYLAKE,PINTA00TC015,Loblolly Pine,Pinus taeda CT,"8' X 2.5' X 1.25"" / Even branching most consistent in height.",15,Gallon,111,55.0,,FA,Tree,Tree,,8',2.5',https://cherrylake.com/images/web_photos/pinta00tc015_a_1.jpg,Variable,Medium,,Native,,
